Subject	Language	AgeGroup	Group	Trial	ID	Type	SpatialRelation	TargetPic	ContrastPic	CompPic	DistrPic	Pic1Position	Pic2Position	Pic3Position	Pic4Position	TrialStartTime	PreviewTime	ArrowTime	VisualDisplayTime	NoiseDisplayTime	TrialEndTime	ReactionTime
205	4	1	1	41	28	FC	front	f_plate_napkin2red_front.jpg	f_plate_napkin2red_left.jpg	f_plate_napkin2red_right.jpg	f_plate_napkin2red_in.jpg	8	7	6	9	686858	688874	689891	690424	692440	699092	6649
205	4	1	1	62	29	FBI	on	f_book_duster_on.jpg	f_book_duster_left.jpg	f_book_duster_front.jpg	f_book_duster_behind.jpg	6	8	7	9	699404	701420	702436	702969	704985	713636	8646
205	4	1	1	14	30	EC	right	c_moneybox_stone_right.jpg	c_moneybox_stone_left.jpg	c_moneybox_stone_front.jpg	c_moneybox_stone_on.jpg	6	9	7	8	713932	715948	716964	717514	719530	726810	7276
205	4	1	1	40	31	FC	front	f_box_hairdryer_front.jpg	f_box_hairdryer_left.jpg	f_box_hairdryer_right.jpg	f_box_hairdryer_in.jpg	9	6	8	7	727128	729143	730160	730693	732709	738901	6189
205	4	1	1	68	32	FBI	on	f_tray_candlesmall_on.jpg	f_tray_candlesmall_right.jpg	f_tray_candlesmall_front.jpg	f_tray_candlesmall_behind.jpg	7	8	9	6	739223	741239	742256	742789	744805	751253	6443
205	4	1	1	31	33	EN	left	n_basket_flute_left.jpg	n_basket_flute_behind.jpg	n_basket_flute_on.jpg	n_basket_flute_in.jpg	8	9	7	6	751586	753602	754618	755151	757167	763827	6657
205	4	1	1	80	34	FBE	behind	f_cookingpot_ladle2metal_behind.jpg	f_cookingpot_ladle2metal_front.jpg	f_cookingpot_ladle2metal_on.jpg	f_cookingpot_ladle2metal_in.jpg	7	9	8	6	764165	766181	767197	767730	769746	777147	7395
205	4	1	1	58	35	FN	behind	f_bag_giftboxred_behind.jpg	f_bag_giftboxred_right.jpg	f_bag_giftboxred_on.jpg	f_bag_giftboxred_in.jpg	8	9	7	6	777443	779459	780475	781009	783025	791595	8569
205	4	1	1	26	36	EN	right	n_jar_lemon_right.jpg	n_jar_lemon_front.jpg	n_jar_lemon_in.jpg	n_jar_lemon_on.jpg	8	9	7	6	791888	793904	794920	795454	797470	803861	6386
205	4	1	1	73	37	FBI	in	f_plate_brush2red_in.jpg	f_plate_brush2red_right.jpg	f_plate_brush2red_behind.jpg	f_plate_brush2red_front.jpg	9	6	8	7	804117	806133	807149	807683	809699	816672	6968
205	4	1	1	39	38	FC	on	f_book_garlic_on.jpg	f_book_garlic_left.jpg	f_book_garlic_right.jpg	f_book_garlic_behind.jpg	8	6	7	9	816996	819012	820028	820561	822577	830322	7740
205	4	1	1	71	39	FBI	behind	f_paper_onion_behind.jpg	f_paper_onion_front.jpg	f_paper_onion_right.jpg	f_paper_onion_on.jpg	9	8	7	6	830625	832641	833657	834190	836206	842995	6785
205	4	1	1	11	40	EC	left	c_plantpot_dishsponge_left.jpg	c_plantpot_dishsponge_right.jpg	c_plantpot_dishsponge_behind.jpg	c_plantpot_dishsponge_in.jpg	7	6	8	9	843270	845286	846302	846836	848852	857259	8403
205	4	1	1	86	41	FBE	in	f_mug_paintbrushwood_in.jpg	f_mug_paintbrushwood_front.jpg	f_mug_paintbrushwood_behind.jpg	f_mug_paintbrushwood_on.jpg	9	8	7	6	857598	859614	860631	861164	863180	871295	8109
205	4	1	1	44	42	FC	behind	f_slipper_giftbox2metal_behind.jpg	f_slipper_giftbox2metal_left.jpg	f_slipper_giftbox2metal_right.jpg	f_slipper_giftbox2metal_in.jpg	8	7	6	9	871577	873593	874609	875142	877158	884596	7434
205	4	1	1	23	43	EN	right	n_bowl_cookingspoonmetal_right.jpg	n_bowl_cookingspoonmetal_behind.jpg	n_bowl_cookingspoonmetal_on.jpg	n_bowl_cookingspoonmetal_in.jpg	7	9	6	8	884922	886938	887954	888488	890504	896878	6369
205	4	1	1	32	44	FC	front	f_tray_smallbottle_front.jpg	f_tray_smallbottle_left.jpg	f_tray_smallbottle_right.jpg	f_tray_smallbottle_on.jpg	8	7	6	9	897201	899217	900233	900767	902783	910228	7434
205	4	1	1	46	45	FN	front	f_bag_parfumepink_front.jpg	f_bag_parfumepink_left.jpg	f_bag_parfumepink_in.jpg	f_bag_parfumepink_on.jpg	8	9	6	7	910563	912579	913595	914129	916145	924200	8052
205	4	1	1	15	46	EC	left	c_moneybox_balloonorange_left.jpg	c_moneybox_balloonorange_right.jpg	c_moneybox_balloonorange_front.jpg	c_moneybox_balloonorange_on.jpg	7	6	9	8	924525	926541	927557	928090	930106	937309	7198
205	4	1	1	84	47	FBE	in	f_bag_card_in.jpg	f_bag_card_front.jpg	f_bag_card_behind.jpg	f_bag_card_on.jpg	7	8	9	6	937604	939620	940636	941169	943185	950436	7246
205	4	1	1	75	48	FBE	front	f_slipper_parfumeblack_front.jpg	f_slipper_parfumeblack_behind.jpg	f_slipper_parfumeblack_on.jpg	f_slipper_parfumeblack_in.jpg	7	8	9	6	950716	952732	953748	954298	956314	963082	6762
205	4	1	1	9	49	EC	left	c_bowl_rulerwooden_left.jpg	c_bowl_rulerwooden_right.jpg	c_bowl_rulerwooden_behind.jpg	c_bowl_rulerwooden_on.jpg	8	7	6	9	963378	965394	966410	966943	968959	975156	6192
205	4	1	1	64	50	FBI	behind	f_paper_pen_behind.jpg	f_paper_pen_front.jpg	f_paper_pen_left.jpg	f_paper_pen_on.jpg	7	8	6	9	975490	977506	978523	979056	981072	987687	6611
205	4	1	1	59	51	FN	in	f_envelope_metalkey_in.jpg	f_envelope_metalkey_right.jpg	f_envelope_metalkey_behind.jpg	f_envelope_metalkey_on.jpg	6	9	8	7	987986	990002	991018	991551	993567	1000253	6682
205	4	1	1	20	52	EN	right	n_vase_flower1_right.jpg	n_vase_flower1_front.jpg	n_vase_flower1_on.jpg	n_vase_flower1_in.jpg	6	8	9	7	1000598	1002614	1003631	1004164	1006180	1013474	7290
205	4	1	1	66	53	FBI	in	f_pan_peppergreen_in.jpg	f_pan_peppergreen_left.jpg	f_pan_peppergreen_behind.jpg	f_pan_peppergreen_front.jpg	9	6	8	7	1013760	1015776	1016793	1017342	1019358	1026630	7267
205	4	1	1	53	54	FN	front	f_mug_spoon_front.jpg	f_mug_spoon_right.jpg	f_mug_spoon_on.jpg	f_mug_spoon_in.jpg	9	6	8	7	1026956	1028972	1029988	1030521	1032537	1038016	5477
205	4	1	1	77	55	FBE	behind	f_bag_headphones_behind.jpg	f_bag_headphones_front.jpg	f_bag_headphones_on.jpg	f_bag_headphones_in.jpg	9	8	6	7	1038285	1040301	1041317	1041850	1043866	1051121	7250
205	4	1	1	27	56	EN	left	n_jar_wristwatch_left.jpg	n_jar_wristwatch_behind.jpg	n_jar_wristwatch_on.jpg	n_jar_wristwatch_in.jpg	6	7	8	9	1051414	1053430	1054446	1054979	1056995	1064190	7190
205	4	1	1	81	57	FBE	on	f_shoe_cam_on.jpg	f_shoe_cam_front.jpg	f_shoe_cam_behind.jpg	f_shoe_cam_in.jpg	8	9	7	6	1064509	1066525	1067541	1068075	1070091	1075986	5891
205	4	1	1	85	58	FBE	in	f_envelope_pills_in.jpg	f_envelope_pills_front.jpg	f_envelope_pills_behind.jpg	f_envelope_pills_on.jpg	7	9	8	6	1076305	1078321	1079337	1079870	1081886	1094369	12479
205	4	1	1	25	59	EN	right	n_plantpot_handfan_right.jpg	n_plantpot_handfan_behind.jpg	n_plantpot_handfan_in.jpg	n_plantpot_handfan_on.jpg	9	8	6	7	1094665	1096681	1097698	1098231	1100247	1105915	5665
205	4	1	1	43	60	FC	in	f_cookingpot_pepperred_in.jpg	f_cookingpot_pepperred_left.jpg	f_cookingpot_pepperred_right.jpg	f_cookingpot_pepperred_front.jpg	9	6	7	8	1106228	1108244	1109260	1109793	1111809	1118946	7133
205	4	1	1	79	61	FBE	behind	f_pan_spatula1wooden_behind.jpg	f_pan_spatula1wooden_front.jpg	f_pan_spatula1wooden_on.jpg	f_pan_spatula1wooden_in.jpg	8	6	7	9	1119257	1121273	1122289	1122822	1124838	1131691	6849
205	4	1	1	30	62	EN	right	n_basket_knife1_right.jpg	n_basket_knife1_front.jpg	n_basket_knife1_in.jpg	n_basket_knife1_on.jpg	7	9	6	8	1132002	1134018	1135034	1135568	1137584	1143176	5587
205	4	1	1	52	63	FN	in	f_hat_ruler2plastic_in.jpg	f_hat_ruler2plastic_left.jpg	f_hat_ruler2plastic_behind.jpg	f_hat_ruler2plastic_on.jpg	7	9	8	6	1143515	1145531	1146547	1147080	1149096	1155727	6626
205	4	1	1	7	64	EC	left	c_vase_banana_left.jpg	c_vase_banana_right.jpg	c_vase_banana_front.jpg	c_vase_banana_on.jpg	7	6	9	8	1156027	1158043	1159059	1159593	1161609	1168050	6436
205	4	1	1	54	65	FN	front	f_cookingpot_brush1blue_front.jpg	f_cookingpot_brush1blue_right.jpg	f_cookingpot_brush1blue_on.jpg	f_cookingpot_brush1blue_in.jpg	6	7	9	8	1168323	1170339	1171355	1171888	1173904	1180130	6221
205	4	1	1	82	66	FBE	on	f_hat_waterbottle_on.jpg	f_hat_waterbottle_front.jpg	f_hat_waterbottle_behind.jpg	f_hat_waterbottle_in.jpg	6	7	9	8	1180452	1182468	1183484	1184017	1186033	1193381	7346
205	4	1	1	19	67	EN	right	n_cup_fork_right.jpg	n_cup_fork_behind.jpg	n_cup_fork_on.jpg	n_cup_fork_in.jpg	6	9	7	8	1193664	1195680	1196696	1197229	1199245	1205037	5788
205	4	1	1	36	68	FC	behind	f_mug_scissorssmall_behind.jpg	f_mug_scissorssmall_left.jpg	f_mug_scissorssmall_right.jpg	f_mug_scissorssmall_on.jpg	7	8	6	9	1205343	1207359	1208375	1208909	1210925	1216696	5768
205	4	1	1	55	69	FN	on	f_slipper_glasses_on.jpg	f_slipper_glasses_front.jpg	f_slipper_glasses_right.jpg	f_slipper_glasses_in.jpg	9	7	6	8	1217056	1219072	1220088	1220621	1222637	1229603	6962
205	4	1	1	83	70	FBE	on	f_envelope_bracelet_on.jpg	f_envelope_bracelet_front.jpg	f_envelope_bracelet_behind.jpg	f_envelope_bracelet_in.jpg	6	9	8	7	1229901	1231917	1232933	1233467	1235483	1243162	7676
205	4	1	1	21	71	EN	left	n_vase_scissorsbig_left.jpg	n_vase_scissorsbig_behind.jpg	n_vase_scissorsbig_in.jpg	n_vase_scissorsbig_on.jpg	6	8	7	9	1243480	1245496	1246512	1247045	1249061	1256193	7129
205	4	1	1	33	72	FC	front	f_book_pacifier_front.jpg	f_book_pacifier_left.jpg	f_book_pacifier_right.jpg	f_book_pacifier_on.jpg	9	6	8	7	1256475	1258491	1259507	1260041	1262057	1273649	11588
205	4	1	1	35	73	FC	on	f_tray_ball_on.jpg	f_tray_ball_left.jpg	f_tray_ball_right.jpg	f_tray_ball_front.jpg	7	8	6	9	1273969	1275985	1277001	1277535	1279550	1284912	5358
205	4	1	1	4	74	EC	right	c_cup_egg_right.jpg	c_cup_egg_left.jpg	c_cup_egg_front.jpg	c_cup_egg_in.jpg	6	8	7	9	1285198	1287214	1288231	1288764	1290780	1296069	5286
205	4	1	1	67	75	FBI	front	f_foodbox_flower2_front.jpg	f_foodbox_flower2_behind.jpg	f_foodbox_flower2_right.jpg	f_foodbox_flower2_in.jpg	7	9	6	8	1296378	1298394	1299410	1299943	1301959	1309306	7345
205	4	1	1	69	76	FBI	on	f_paper_coke_on.jpg	f_paper_coke_right.jpg	f_paper_coke_front.jpg	f_paper_coke_behind.jpg	7	9	8	6	1309573	1311589	1312606	1313139	1315155	1321585	6426
205	4	1	1	24	77	EN	left	n_plantpot_torch_left.jpg	n_plantpot_torch_front.jpg	n_plantpot_torch_on.jpg	n_plantpot_torch_in.jpg	8	9	7	6	1321836	1323852	1324868	1325418	1327434	1334755	7317
205	4	1	1	65	78	FBI	in	f_foodbox_paintbrush1plastic_in.jpg	f_foodbox_paintbrush1plastic_left.jpg	f_foodbox_paintbrush1plastic_behind.jpg	f_foodbox_paintbrush1plastic_front.jpg	8	6	7	9	1335114	1337130	1338147	1338680	1340696	1348692	7993
205	4	1	1	38	79	FC	on	f_box_pencilbox2red_on.jpg	f_box_pencilbox2red_left.jpg	f_box_pencilbox2red_right.jpg	f_box_pencilbox2red_behind.jpg	8	6	9	7	1348976	1350992	1352008	1352542	1354558	1363342	8779
205	4	1	1	13	80	EC	right	c_jar_screwdriver_right.jpg	c_jar_screwdriver_left.jpg	c_jar_screwdriver_behind.jpg	c_jar_screwdriver_on.jpg	7	8	6	9	1363638	1365654	1366670	1367203	1369219	1376165	6941
205	4	1	1	47	81	FN	front	f_envelope_nailclipper_front.jpg	f_envelope_nailclipper_left.jpg	f_envelope_nailclipper_in.jpg	f_envelope_nailclipper_on.jpg	8	9	7	6	1376533	1378549	1379565	1380099	1382115	1388951	6833
205	4	1	1	63	82	FBI	behind	f_tray_apple_behind.jpg	f_tray_apple_front.jpg	f_tray_apple_left.jpg	f_tray_apple_on.jpg	7	8	9	6	1389260	1391278	1392294	1392827	1394843	1401561	6711
205	4	1	1	72	83	FBI	in	f_box_magnifier_in.jpg	f_box_magnifier_right.jpg	f_box_magnifier_behind.jpg	f_box_magnifier_front.jpg	6	7	8	9	1401891	1403907	1404923	1405456	1407472	1413633	6156
205	4	1	1	16	84	EC	left	c_basket_toiletpaper_left.jpg	c_basket_toiletpaper_right.jpg	c_basket_toiletpaper_front.jpg	c_basket_toiletpaper_in.jpg	7	9	8	6	1413953	1415969	1416986	1417519	1419535	1428917	9380
205	4	1	1	37	85	FC	behind	f_foodbox_pencilbox1black_behind.jpg	f_foodbox_pencilbox1black_left.jpg	f_foodbox_pencilbox1black_right.jpg	f_foodbox_pencilbox1black_on.jpg	7	9	8	6	1429215	1431231	1432247	1432780	1434796	1441503	6703
205	4	1	1	51	86	FN	in	f_shoe_lighter_in.jpg	f_shoe_lighter_left.jpg	f_shoe_lighter_behind.jpg	f_shoe_lighter_on.jpg	9	7	8	6	1441777	1443793	1444809	1445342	1447358	1454093	6729
205	4	1	1	61	87	FBI	front	f_pan_eggplant_front.jpg	f_pan_eggplant_behind.jpg	f_pan_eggplant_left.jpg	f_pan_eggplant_in.jpg	9	6	7	8	1454423	1456438	1457455	1457988	1460004	1465691	5685
206	4	1	1	1	1	P	right	p_frame_lipstick_right.JPG	p_frame_lipstick_behind.JPG	p_frame_lipstick_under.JPG	p_frame_lipstick_on.JPG	8	6	7	9	150563	152579	153595	154128	156144	166812	10663
206	4	1	1	2	2	P	on	p_racket_tennisball_on.JPG	p_racket_tennisball_front.JPG	p_racket_tennisball_left.JPG	p_racket_tennisball_under.JPG	9	7	6	8	167057	169073	170089	170623	172639	179338	6695
206	4	1	1	3	3	P	left	p_potato_ring_left.JPG	p_potato_ring_right.JPG	p_potato_ring_front.JPG	p_potato_ring_on.JPG	7	6	8	9	179570	181585	182602	183135	185151	242659	57504
206	4	1	1	79	4	FBE	on	f_mug_drainer_on.jpg	f_mug_drainer_front.jpg	f_mug_drainer_behind.jpg	f_mug_drainer_in.jpg	8	6	9	7	382715	384748	385764	386297	388313	394981	6662
206	4	1	1	9	5	EC	left	c_bowl_cuttingboard_left.jpg	c_bowl_cuttingboard_right.jpg	c_bowl_cuttingboard_behind.jpg	c_bowl_cuttingboard_on.jpg	6	7	8	9	395311	397326	398343	398876	400892	410565	9669
206	4	1	1	81	6	FBI	behind	f_paper_kiwi_behind.jpg	f_paper_kiwi_front.jpg	f_paper_kiwi_left.jpg	f_paper_kiwi_on.jpg	8	6	9	7	410888	412904	413921	414454	416470	423142	6668
206	4	1	1	32	7	FBI	front	f_bag_chain_front.jpg	f_bag_chain_behind.jpg	f_bag_chain_left.jpg	f_bag_chain_in.jpg	8	7	9	6	423467	425483	426500	427033	429049	435711	6655
206	4	1	1	8	8	EC	right	c_bowl_bread_right.jpg	c_bowl_bread_left.jpg	c_bowl_bread_front.jpg	c_bowl_bread_in.jpg	6	9	7	8	436030	438046	439062	439595	441611	448223	6608
206	4	1	1	33	9	FN	in	f_bag_tissue_in.jpg	f_bag_tissue_behind.jpg	f_bag_tissue_right.jpg	f_bag_tissue_on.jpg	7	9	8	6	448542	450558	451574	452107	454123	461568	7439
206	4	1	1	69	10	FBI	on	f_paper_stamp_on.jpg	f_paper_stamp_right.jpg	f_paper_stamp_behind.jpg	f_paper_stamp_front.jpg	7	9	8	6	461887	463903	464919	465453	467469	473329	5859
206	4	1	1	26	11	EN	right	n_jar_soapbar_right.jpg	n_jar_soapbar_front.jpg	n_jar_soapbar_in.jpg	n_jar_soapbar_on.jpg	9	6	7	8	473633	475649	476665	477198	479214	485805	6587
206	4	1	1	86	12	FBI	in	f_plate_glassesbox_in.jpg	f_plate_glassesbox_left.jpg	f_plate_glassesbox_front.jpg	f_plate_glassesbox_behind.jpg	7	8	9	6	486062	488078	489094	489627	491643	497798	6149
206	4	1	1	22	13	EN	left	n_bowl_whisker1metal_left.jpg	n_bowl_whisker1metal_front.jpg	n_bowl_whisker1metal_in.jpg	n_bowl_whisker1metal_on.jpg	7	8	6	9	498124	500140	501157	501690	503723	509249	5523
206	4	1	1	48	14	FBE	behind	f_cookingpot_latch2red_behind.jpg	f_cookingpot_latch2red_front.jpg	f_cookingpot_latch2red_in.jpg	f_cookingpot_latch2red_on.jpg	6	9	8	7	509554	511570	512586	513119	515135	523490	8349
206	4	1	1	77	15	FBE	in	f_hat_shawl_in.jpg	f_hat_shawl_front.jpg	f_hat_shawl_behind.jpg	f_hat_shawl_on.jpg	7	6	8	9	523782	525798	526814	527348	529364	537150	7782
206	4	1	1	31	16	EN	right	n_basket_hammer_right.jpg	n_basket_hammer_behind.jpg	n_basket_hammer_on.jpg	n_basket_hammer_in.jpg	7	8	6	9	537444	539460	540476	541009	543025	548694	5664
206	4	1	1	37	17	FBE	in	f_shoe_balloongreen_in.jpg	f_shoe_balloongreen_behind.jpg	f_shoe_balloongreen_front.jpg	f_shoe_balloongreen_on.jpg	9	6	8	7	549023	551039	552056	552589	554605	562623	8015
206	4	1	1	41	18	FC	front	f_paper_cap_front.jpg	f_paper_cap_left.jpg	f_paper_cap_right.jpg	f_paper_cap_on.jpg	7	6	9	8	562918	564934	565951	566484	568500	575204	6700
206	4	1	1	6	19	EC	left	c_vase_wallet_left.jpg	c_vase_wallet_right.jpg	c_vase_wallet_front.jpg	c_vase_wallet_on.jpg	9	6	7	8	575464	577480	578496	579029	581045	586087	5038
206	4	1	1	38	20	FBE	front	f_slipper_creamtube_front.jpg	f_slipper_creamtube_behind.jpg	f_slipper_creamtube_in.jpg	f_slipper_creamtube_on.jpg	9	8	7	6	586344	588360	589376	589909	591925	643609	51680
206	4	1	1	62	21	FN	on	f_envelope_battery_on.jpg	f_envelope_battery_left.jpg	f_envelope_battery_front.jpg	f_envelope_battery_in.jpg	9	8	6	7	643940	645956	646972	647505	649521	657514	7989
206	4	1	1	29	22	EN	left	n_moneybox_ribbon_left.jpg	n_moneybox_ribbon_behind.jpg	n_moneybox_ribbon_in.jpg	n_moneybox_ribbon_on.jpg	8	7	6	9	657835	659851	660867	661401	663417	671407	7987
206	4	1	1	73	23	FBI	in	f_pan_towel_in.jpg	f_pan_towel_right.jpg	f_pan_towel_front.jpg	f_pan_towel_behind.jpg	6	9	7	8	671714	673730	674746	675279	677295	683933	6633
206	4	1	1	68	24	FBI	behind	f_tray_bottleopener_behind.jpg	f_tray_bottleopener_front.jpg	f_tray_bottleopener_left.jpg	f_tray_bottleopener_on.jpg	7	8	6	9	684243	686259	687275	687808	689824	697295	7465
206	4	1	1	11	25	EC	right	c_plantpot_orange_right.jpg	c_plantpot_orange_left.jpg	c_plantpot_orange_behind.jpg	c_plantpot_orange_in.jpg	7	8	6	9	697605	699620	700637	701170	703186	711132	7943
206	4	1	1	45	26	FC	front	f_pan_cookingbrush_front.jpg	f_pan_cookingbrush_left.jpg	f_pan_cookingbrush_right.jpg	f_pan_cookingbrush_in.jpg	6	8	7	9	711433	713449	714465	714998	717014	722744	5725
206	4	1	1	78	27	FBI	behind	f_hat_ipad_behind.jpg	f_hat_ipad_front.jpg	f_hat_ipad_right.jpg	f_hat_ipad_on.jpg	9	6	7	8	723062	725078	726095	726628	728644	736743	8095
206	4	1	1	65	28	FN	in	f_shoe_bulb_in.jpg	f_shoe_bulb_left.jpg	f_shoe_bulb_behind.jpg	f_shoe_bulb_on.jpg	7	9	6	8	737074	739090	740106	740639	742655	749677	7016
206	4	1	1	27	29	EN	left	n_jar_razor_left.jpg	n_jar_razor_front.jpg	n_jar_razor_on.jpg	n_jar_razor_in.jpg	8	7	9	6	749953	751969	752985	753518	755534	761891	6351
206	4	1	1	85	30	FBI	in	f_box_mike_in.jpg	f_box_mike_right.jpg	f_box_mike_behind.jpg	f_box_mike_front.jpg	9	7	8	6	762149	764165	765181	765714	767730	773340	5605
206	4	1	1	71	31	FBE	behind	f_foodbox_latch1blue_behind.jpg	f_foodbox_latch1blue_front.jpg	f_foodbox_latch1blue_in.jpg	f_foodbox_latch1blue_on.jpg	9	6	8	7	773645	775661	776677	777210	779226	785925	6693
206	4	1	1	60	32	FN	on	f_bag_charger_on.jpg	f_bag_charger_left.jpg	f_bag_charger_front.jpg	f_bag_charger_in.jpg	8	9	7	6	786257	788273	789289	789822	791838	800045	8202
206	4	1	1	7	33	EC	right	c_vase_comb_right.jpg	c_vase_comb_left.jpg	c_vase_comb_front.jpg	c_vase_comb_on.jpg	6	9	8	7	800335	802351	803367	803901	805917	812310	6389
206	4	1	1	56	34	FC	in	f_box_alarmclock_in.jpg	f_box_alarmclock_left.jpg	f_box_alarmclock_right.jpg	f_box_alarmclock_front.jpg	9	7	8	6	812664	814680	815696	816230	818246	823078	4829
206	4	1	1	70	35	FBE	behind	f_slipper_cd_behind.jpg	f_slipper_cd_front.jpg	f_slipper_cd_on.jpg	f_slipper_cd_in.jpg	8	7	6	9	823394	825410	826426	826959	828975	834624	5646
206	4	1	1	30	36	EN	left	n_basket_newspaper_left.jpg	n_basket_newspaper_front.jpg	n_basket_newspaper_in.jpg	n_basket_newspaper_on.jpg	6	7	9	8	834956	836972	837989	838522	840538	845908	5368
206	4	1	1	36	37	FBE	front	f_shoe_leaf_front.jpg	f_shoe_leaf_behind.jpg	f_shoe_leaf_in.jpg	f_shoe_leaf_on.jpg	6	8	7	9	846202	848218	849235	849768	851784	858230	6442
206	4	1	1	58	38	FC	in	f_plate_lemonjuicer_in.jpg	f_plate_lemonjuicer_left.jpg	f_plate_lemonjuicer_right.jpg	f_plate_lemonjuicer_front.jpg	7	6	9	8	858515	860531	861547	862080	864096	870231	6131
206	4	1	1	53	39	FC	on	f_paper_hairband_on.jpg	f_paper_hairband_left.jpg	f_paper_hairband_right.jpg	f_paper_hairband_front.jpg	6	9	8	7	870544	872560	873576	874109	876125	882999	6870
206	4	1	1	25	40	EN	right	n_plantpot_carrot_right.jpg	n_plantpot_carrot_behind.jpg	n_plantpot_carrot_in.jpg	n_plantpot_carrot_on.jpg	9	8	6	7	883306	885322	886338	886875	888887	895638	6746
206	4	1	1	80	41	FN	front	f_mug_mirror_front.jpg	f_mug_mirror_left.jpg	f_mug_mirror_on.jpg	f_mug_mirror_in.jpg	8	9	6	7	895918	897934	898951	899484	901500	907436	5931
206	4	1	1	72	42	FBI	in	f_foodbox_napkinwhite_in.jpg	f_foodbox_napkinwhite_left.jpg	f_foodbox_napkinwhite_front.jpg	f_foodbox_napkinwhite_behind.jpg	7	9	6	8	907731	909747	910763	911296	913312	920135	6818
206	4	1	1	21	43	EN	left	n_vase_corn_left.jpg	n_vase_corn_behind.jpg	n_vase_corn_in.jpg	n_vase_corn_on.jpg	6	9	8	7	920460	922476	923492	924042	926058	931734	5672
206	4	1	1	74	44	FN	behind	f_pan_strainer_behind.jpg	f_pan_strainer_left.jpg	f_pan_strainer_in.jpg	f_pan_strainer_on.jpg	9	8	6	7	932056	934072	935088	935621	937637	943996	6353
206	4	1	1	39	45	FC	front	f_tray_salt_front.jpg	f_tray_salt_left.jpg	f_tray_salt_right.jpg	f_tray_salt_on.jpg	8	6	9	7	944285	946301	947317	947850	949866	956872	7002
206	4	1	1	13	46	EC	right	c_jar_jarlid_right.jpg	c_jar_jarlid_left.jpg	c_jar_jarlid_behind.jpg	c_jar_jarlid_on.jpg	6	9	7	8	957164	959179	960196	960729	962745	968875	6126
206	4	1	1	34	47	FN	front	f_envelope_clothespin_front.jpg	f_envelope_clothespin_in.jpg	f_envelope_clothespin_right.jpg	f_envelope_clothespin_on.jpg	7	8	6	9	969176	971192	972208	972741	974757	981083	6321
206	4	1	1	50	48	FN	on	f_hat_tshirt_on.jpg	f_hat_tshirt_front.jpg	f_hat_tshirt_right.jpg	f_hat_tshirt_in.jpg	7	8	6	9	981388	983404	984421	984954	986970	992959	5986
206	4	1	1	61	49	FBE	in	f_bag_pear_in.jpg	f_bag_pear_behind.jpg	f_bag_pear_front.jpg	f_bag_pear_on.jpg	7	8	6	9	993268	995283	996300	996833	998849	1005485	6632
206	4	1	1	15	50	EC	left	c_moneybox_mpikey_left.jpg	c_moneybox_mpikey_right.jpg	c_moneybox_mpikey_behind.jpg	c_moneybox_mpikey_in.jpg	7	9	6	8	1005780	1007796	1008812	1009345	1011361	1017745	6379
206	4	1	1	82	51	FBI	behind	f_book_teabag_behind.jpg	f_book_teabag_front.jpg	f_book_teabag_right.jpg	f_book_teabag_on.jpg	8	9	6	7	1018059	1020075	1021091	1021624	1023640	1029587	5941
206	4	1	1	24	52	EN	left	n_plantpot_wool_left.jpg	n_plantpot_wool_front.jpg	n_plantpot_wool_on.jpg	n_plantpot_wool_in.jpg	9	6	8	7	1029888	1031904	1032920	1033453	1035469	1041651	6177
206	4	1	1	83	53	FBI	on	f_book_crown_on.jpg	f_book_crown_left.jpg	f_book_crown_behind.jpg	f_book_crown_front.jpg	9	7	6	8	1041917	1043933	1044949	1045499	1047515	1053163	5646
206	4	1	1	51	54	FN	behind	f_mug_mouse_behind.jpg	f_mug_mouse_on.jpg	f_mug_mouse_right.jpg	f_mug_mouse_in.jpg	7	8	6	9	1053480	1055496	1056512	1057045	1059061	1064422	5356
206	4	1	1	76	55	FBE	in	f_cookingpot_grater_in.jpg	f_cookingpot_grater_behind.jpg	f_cookingpot_grater_front.jpg	f_cookingpot_grater_on.jpg	7	8	9	6	1064726	1066742	1067758	1068291	1070307	1075095	4782
206	4	1	1	4	56	EC	right	c_cup_tape_right.jpg	c_cup_tape_left.jpg	c_cup_tape_front.jpg	c_cup_tape_in.jpg	6	7	9	8	1075422	1077438	1078454	1078987	1081003	1087985	6976
206	4	1	1	57	57	FBI	front	f_box_videocam_front.jpg	f_box_videocam_behind.jpg	f_box_videocam_left.jpg	f_box_videocam_in.jpg	8	6	9	7	1088351	1090367	1091383	1091916	1093932	1098586	4649
206	4	1	1	43	58	FC	in	f_foodbox_lid_in.jpg	f_foodbox_lid_left.jpg	f_foodbox_lid_right.jpg	f_foodbox_lid_behind.jpg	8	6	7	9	1098847	1100863	1101879	1102413	1104429	1110890	6456
206	4	1	1	5	59	EC	left	c_cup_pastry_left.jpg	c_cup_pastry_right.jpg	c_cup_pastry_behind.jpg	c_cup_pastry_on.jpg	9	7	8	6	1111160	1113175	1114192	1114725	1116741	1120879	4133
206	4	1	1	59	60	FC	behind	f_plate_greenflag_behind.jpg	f_plate_greenflag_left.jpg	f_plate_greenflag_right.jpg	f_plate_greenflag_on.jpg	6	8	7	9	1121223	1123239	1124255	1124788	1126804	1131946	5136
